55,134,0,03/06/2016,01:56:15,80007484,00IPP350  ,          
55,135,0,05/08/2016,16:36:26,71042317,00IPP350  ,          
55,136,0,03/06/2016,01:56:42,71039970,00IPP350  ,          
55,137,0,03/06/2016,01:55:16,71087887,00IPP350  ,          
55,138,0,03/06/2016,01:56:10,71038034,00IPP350  ,          
55,139,0,03/06/2016,02:05:36,71044733,00IPP350  ,          
55,140,0,03/06/2016,01:56:10,71082224,00IPP350  ,          
55,141,0,03/06/2016,01:56:03,71042544,00IPP350  ,          
55,144,0,03/06/2016,01:56:07,70721294,00IPP350  ,          
55,145,0,03/06/2016,01:56:10,70720065,00IPP350  ,          
55,146,0,03/06/2016,01:56:19,71081323,00IPP350  ,          
55,147,0,03/06/2016,02:03:33,71083884,00IPP350  ,          
55,148,0,03/06/2016,01:55:54,70722220,00IPP350  ,          
55,149,0,03/06/2016,02:04:36,71045905,00IPP350  ,          
55,150,0,03/06/2016,01:55:26,71088004,00IPP350  ,          
55,151,0,03/06/2016,01:55:46,71040326,00IPP350  ,          
55,152,0,03/06/2016,01:56:02,71087532,00IPP350  ,          
55,153,0,03/06/2016,01:56:10,71014869,00IPP350  ,          
55,155,0,03/06/2016,01:54:30,71087090,00IPP350  ,          
55,156,0,03/06/2016,01:55:23,71042314,00IPP350  ,          
55,157,0,03/06/2016,01:55:34,71030805,00IPP350  ,          
55,160,0,03/06/2016,01:56:09,71081347,00IPP350  ,          
55,161,0,03/06/2016,01:56:14,71031382,00IPP350  ,          
55,162,0,03/06/2016,02:04:48,70996974,00IPP350  ,          
55,163,0,03/06/2016,01:56:12,70812096,00IPP350  ,          
55,501,0,05/08/2016,16:27:31,71078566,00IPP350  ,          
56,132,0,07/07/2016,02:12:51,71043165,00IPP350  ,          
56,133,0,07/07/2016,02:21:53,71012855,00IPP350  ,          
56,134,0,07/07/2016,02:14:23,71087554,00IPP350  ,          
56,135,0,07/07/2016,07:42:03,71080925,00IPP350  ,          
56,141,0,28/07/2016,06:43:17,71012853,00IPP350  ,          
56,142,0,28/07/2016,06:43:17,71078533,00IPP350  ,          
